"ID","Group","Subject","Initials","Item number","Stimulus filename","Stimulus gender","Condition","Participant response","Reaction time","Accuracy","Response - Auditory","Response - Visual","Response - Fused","Response descriptor"
"C,7,DD","C","7","DD","18","mik_Db.avi","Male","AV_M","4","-2400.11",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","2","lor_Bb.avi","Female","AV_C","7","-2106.10",0,0,0,-1,"Incorrect"
"C,7,DD","C","7","DD","1","lor_Ba.avi","Female","AO","2","3248.02",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","5","lor_Da.avi","Female","AO","4","2556.71",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","14","mik_Bb.avi","Male","AV_C","2","2553.28",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","44","mik_Dv.avi","Male","VO","7","-3324.92",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","34","lor_Gb.avi","Female","AV_M","7","-2462.82",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","39","mik_Bg.avi","Male","AV_M","2","-2405.45",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","45","mik_Ga.avi","Male","AO","7","2544.70",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","37","mik_Ba.avi","Male","AO","2","3023.91",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","42","mik_Db.avi","Male","AV_M","2","2602.21",1,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","41","mik_Da.avi","Male","AO","4","2413.79",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","31","lor_Dd.avi","Female","AV_C","4","2587.43",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","33","lor_Ga.avi","Female","AO","7","2036.61",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","32","lor_Dv.avi","Female","VO","7","-2264.58",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","48","mik_Gv.avi","Male","VO","2","-2333.20",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","47","mik_Gg.avi","Male","AV_C","7","2614.76",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","26","lor_Bb.avi","Female","AV_C","2","2441.34",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","40","mik_Bv.avi","Male","VO","4","-2581.28",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","38","mik_Bb.avi","Male","AV_C","2","2571.58",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","36","lor_Gv.avi","Female","VO","7","3952.81",1,-1,1,0,"Correct"
"C,7,DD","C","7","DD","25","lor_Ba.avi","Female","AO","2","2260.22",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","27","lor_Bg.avi","Female","AV_M","2","-2146.87",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","30","lor_Db.avi","Female","AV_M","4","-2227.51",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","29","lor_Da.avi","Female","AO","4","2182.11",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","46","mik_Gb.avi","Male","AV_M","7","-2053.74",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","35","lor_Gg.avi","Female","AV_C","7","2119.36",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","43","mik_Dd.avi","Male","AV_C","4","2187.97",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","28","lor_Bv.avi","Female","VO","2","2292.25",1,-1,1,0,"Correct"
"C,7,DD","C","7","DD","76","lor_Bv_4dB.avi","Female","VO","2","2712.56",1,-1,1,0,"Correct"
"C,7,DD","C","7","DD","88","mik_Bv_4dB.avi","Male","VO","4","-2254.56",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","81","lor_Ga_4dB.avi","Female","AO","7","2413.14",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","93","mik_Ga_4dB.avi","Male","AO","7","2793.12",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","96","mik_Gv_4dB.avi","Male","VO","4","-2500.72",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","83","lor_Gg_4dB.avi","Female","AV_C","7","2030.61",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","78","lor_Db_4dB.avi","Female","AV_M","2","3271.58",1,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","89","mik_Da_4dB.avi","Male","AO","4","2311.87",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","85","mik_Ba_4dB.avi","Male","AO","2","3603.76",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","90","mik_Db_4dB.avi","Male","AV_M","4","-2092.63",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","87","mik_Bg_4dB.avi","Male","AV_M","2","-2456.89",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","80","lor_Dv_4dB.avi","Female","VO","4","2465.09",1,-1,1,0,"Correct"
"C,7,DD","C","7","DD","86","mik_Bb_4dB.avi","Male","AV_C","2","2187.44",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","95","mik_Gg_4dB.avi","Male","AV_C","7","1818.57",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","77","lor_Da_4dB.avi","Female","AO","7","-2033.91",0,0,-1,-1,"Incorrect"
"C,7,DD","C","7","DD","84","lor_Gv_4dB.avi","Female","VO","2","-3477.22",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","91","mik_Dd_4dB.avi","Male","AV_C","4","1860.77",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","79","lor_Dd_4dB.avi","Female","AV_C","7","-1892.38",0,0,0,-1,"Incorrect"
"C,7,DD","C","7","DD","92","mik_Dv_4dB.avi","Male","VO","2","-2206.61",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","74","lor_Bb_4dB.avi","Female","AV_C","7","-2394.27",0,0,0,-1,"Incorrect"
"C,7,DD","C","7","DD","73","lor_Ba_4dB.avi","Female","AO","2","2383.16",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","82","lor_Gb_4dB.avi","Female","AV_M","7","-2483.18",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","75","lor_Bg_4dB.avi","Female","AV_M","2","-2054.20",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","94","mik_Gb_4dB.avi","Male","AV_M","7","-2593.07",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","66","mik_Db_4dB.avi","Male","AV_M","4","-2483.52",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","53","lor_Da_4dB.avi","Female","AO","7","-1978.15",0,0,-1,-1,"Incorrect"
"C,7,DD","C","7","DD","54","lor_Db_4dB.avi","Female","AV_M","7","-2801.81",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","72","mik_Gv_4dB.avi","Male","VO","4","-3055.77",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","67","mik_Dd_4dB.avi","Male","AV_C","4","2736.27",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","70","mik_Gb_4dB.avi","Male","AV_M","7","-2829.91",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","56","lor_Dv_4dB.avi","Female","VO","2","-2082.56",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","50","lor_Bb_4dB.avi","Female","AV_C","2","2670.87",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","52","lor_Bv_4dB.avi","Female","VO","4","-2926.51",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","69","mik_Ga_4dB.avi","Male","AO","7","2269.16",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","49","lor_Ba_4dB.avi","Female","AO","2","2782.42",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","57","lor_Ga_4dB.avi","Female","AO","7","2636.98",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","71","mik_Gg_4dB.avi","Male","AV_C","7","2031.32",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","63","mik_Bg_4dB.avi","Male","AV_M","2","-2047.13",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","64","mik_Bv_4dB.avi","Male","VO","2","2598.97",1,-1,1,0,"Correct"
"C,7,DD","C","7","DD","65","mik_Da_4dB.avi","Male","AO","4","2377.62",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","60","lor_Gv_4dB.avi","Female","VO","4","-2718.89",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","61","mik_Ba_4dB.avi","Male","AO","2","2779.49",1,1,-1,-1,"Correct"
"C,7,DD","C","7","DD","68","mik_Dv_4dB.avi","Male","VO","7","-2975.43",0,-1,0,1,"Incorrect"
"C,7,DD","C","7","DD","58","lor_Gb_4dB.avi","Female","AV_M","7","-2863.09",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","59","lor_Gg_4dB.avi","Female","AV_C","7","1859.40",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","51","lor_Bg_4dB.avi","Female","AV_M","2","-1826.35",0,-2,-2,-2,"Ella to fill"
"C,7,DD","C","7","DD","62","mik_Bb_4dB.avi","Male","AV_C","2","2038.95",1,1,1,-1,"Correct"
"C,7,DD","C","7","DD","55","lor_Dd_4dB.avi","Female","AV_C","7","-1910.24",0,0,0,-1,"Incorrect"
"C,15,MD","C","15","MD","12","lor_Gv.avi","Female","VO","7","2959.53",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","8","lor_Dv.avi","Female","VO","4","2602.65",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","14","mik_Bb.avi","Male","AV_C","2","2407.27",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","17","mik_Da.avi","Male","AO","4","2684.88",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","7","lor_Dd.avi","Female","AV_C","4","2150.47",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","21","mik_Ga.avi","Male","AO","7","2263.43",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","5","lor_Da.avi","Female","AO","4","2232.29",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","18","mik_Db.avi","Male","AV_M","4","-3003.09",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","15","mik_Bg.avi","Male","AV_M","2","-2381.61",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","1","lor_Ba.avi","Female","AO","2","3450.46",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","10","lor_Gb.avi","Female","AV_M","7","-2106.72",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","24","mik_Gv.avi","Male","VO","7","2079.34",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","19","mik_Dd.avi","Male","AV_C","4","2292.16",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","9","lor_Ga.avi","Female","AO","7","2418.44",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","2","lor_Bb.avi","Female","AV_C","2","1952.42",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","3","lor_Bg.avi","Female","AV_M","2","-2494.01",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","11","lor_Gg.avi","Female","AV_C","7","2317.97",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","6","lor_Db.avi","Female","AV_M","4","-2171.25",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","4","lor_Bv.avi","Female","VO","2","2190.56",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","16","mik_Bv.avi","Male","VO","2","2819.49",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","23","mik_Gg.avi","Male","AV_C","7","2169.46",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","13","mik_Ba.avi","Male","AO","2","2431.60",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","22","mik_Gb.avi","Male","AV_M","7","-2658.55",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","20","mik_Dv.avi","Male","VO","4","2254.14",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","39","mik_Bg.avi","Male","AV_M","2","-2285.18",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","37","mik_Ba.avi","Male","AO","2","2438.34",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","40","mik_Bv.avi","Male","VO","2","1969.82",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","44","mik_Dv.avi","Male","VO","4","1688.34",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","42","mik_Db.avi","Male","AV_M","4","-2234.57",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","47","mik_Gg.avi","Male","AV_C","7","1898.52",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","38","mik_Bb.avi","Male","AV_C","2","2739.75",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","26","lor_Bb.avi","Female","AV_C","2","2079.37",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","48","mik_Gv.avi","Male","VO","7","2322.00",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","33","lor_Ga.avi","Female","AO","7","2785.22",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","25","lor_Ba.avi","Female","AO","2","2607.83",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","32","lor_Dv.avi","Female","VO","7","-2145.78",0,-1,0,1,"Incorrect"
"C,15,MD","C","15","MD","30","lor_Db.avi","Female","AV_M","4","-2286.04",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","36","lor_Gv.avi","Female","VO","7","2322.02",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","34","lor_Gb.avi","Female","AV_M","7","-2098.29",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","41","mik_Da.avi","Male","AO","4","2519.25",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","28","lor_Bv.avi","Female","VO","2","2470.22",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","27","lor_Bg.avi","Female","AV_M","2","-2200.15",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","45","mik_Ga.avi","Male","AO","7","2536.42",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","46","mik_Gb.avi","Male","AV_M","7","-2041.02",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","43","mik_Dd.avi","Male","AV_C","4","2953.63",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","31","lor_Dd.avi","Female","AV_C","4","2864.83",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","35","lor_Gg.avi","Female","AV_C","7","1970.17",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","29","lor_Da.avi","Female","AO","4","2362.78",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","86","mik_Bb_4dB.avi","Male","AV_C","2","2179.93",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","74","lor_Bb_4dB.avi","Female","AV_C","2","2121.60",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","95","mik_Gg_4dB.avi","Male","AV_C","7","2189.54",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","87","mik_Bg_4dB.avi","Male","AV_M","2","-2714.76",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","92","mik_Dv_4dB.avi","Male","VO","4","2037.67",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","90","mik_Db_4dB.avi","Male","AV_M","4","-2140.30",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","85","mik_Ba_4dB.avi","Male","AO","2","2328.58",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","78","lor_Db_4dB.avi","Female","AV_M","4","-2431.55",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","94","mik_Gb_4dB.avi","Male","AV_M","7","-2347.48",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","81","lor_Ga_4dB.avi","Female","AO","7","2962.45",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","73","lor_Ba_4dB.avi","Female","AO","2","2298.41",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","77","lor_Da_4dB.avi","Female","AO","4","2041.40",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","80","lor_Dv_4dB.avi","Female","VO","7","-2595.03",0,-1,0,1,"Incorrect"
"C,15,MD","C","15","MD","84","lor_Gv_4dB.avi","Female","VO","2","-5980.61",0,-1,0,1,"Incorrect"
"C,15,MD","C","15","MD","93","mik_Ga_4dB.avi","Male","AO","7","2350.76",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","79","lor_Dd_4dB.avi","Female","AV_C","4","2307.04",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","91","mik_Dd_4dB.avi","Male","AV_C","4","2159.01",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","75","lor_Bg_4dB.avi","Female","AV_M","2","-2513.25",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","88","mik_Bv_4dB.avi","Male","VO","2","2564.21",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","89","mik_Da_4dB.avi","Male","AO","4","2490.84",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","96","mik_Gv_4dB.avi","Male","VO","7","3044.12",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","82","lor_Gb_4dB.avi","Female","AV_M","7","-2294.71",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","83","lor_Gg_4dB.avi","Female","AV_C","7","2191.35",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","76","lor_Bv_4dB.avi","Female","VO","2","2258.30",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","70","mik_Gb_4dB.avi","Male","AV_M","7","-2518.21",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","66","mik_Db_4dB.avi","Male","AV_M","4","-2104.17",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","54","lor_Db_4dB.avi","Female","AV_M","7","-2394.12",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","60","lor_Gv_4dB.avi","Female","VO","4","-5511.70",0,-1,0,1,"Incorrect"
"C,15,MD","C","15","MD","64","mik_Bv_4dB.avi","Male","VO","2","2299.98",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","58","lor_Gb_4dB.avi","Female","AV_M","7","-2790.14",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","61","mik_Ba_4dB.avi","Male","AO","2","2824.97",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","55","lor_Dd_4dB.avi","Female","AV_C","7","-2175.13",0,0,0,-1,"Incorrect"
"C,15,MD","C","15","MD","53","lor_Da_4dB.avi","Female","AO","7","-2272.91",0,0,-1,-1,"Incorrect"
"C,15,MD","C","15","MD","68","mik_Dv_4dB.avi","Male","VO","4","2435.44",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","69","mik_Ga_4dB.avi","Male","AO","7","2722.07",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","52","lor_Bv_4dB.avi","Female","VO","2","2260.36",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","56","lor_Dv_4dB.avi","Female","VO","4","2665.94",1,-1,1,0,"Correct"
"C,15,MD","C","15","MD","59","lor_Gg_4dB.avi","Female","AV_C","7","2324.57",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","67","mik_Dd_4dB.avi","Male","AV_C","4","2187.55",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","49","lor_Ba_4dB.avi","Female","AO","2","2724.80",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","57","lor_Ga_4dB.avi","Female","AO","7","1976.78",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","63","mik_Bg_4dB.avi","Male","AV_M","2","-2680.38",0,-2,-2,-2,"Ella to fill"
"C,15,MD","C","15","MD","71","mik_Gg_4dB.avi","Male","AV_C","7","2422.64",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","62","mik_Bb_4dB.avi","Male","AV_C","2","2224.20",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","72","mik_Gv_4dB.avi","Male","VO","4","-2494.81",0,-1,0,1,"Incorrect"
"C,15,MD","C","15","MD","65","mik_Da_4dB.avi","Male","AO","4","2384.22",1,1,-1,-1,"Correct"
"C,15,MD","C","15","MD","50","lor_Bb_4dB.avi","Female","AV_C","2","2423.67",1,1,1,-1,"Correct"
"C,15,MD","C","15","MD","51","lor_Bg_4dB.avi","Female","AV_M","2","-2600.17",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","27","lor_Bg.avi","Female","AV_M","2","-3301.57",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","46","mik_Gb.avi","Male","AV_M","2","-3140.91",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","35","lor_Gg.avi","Female","AV_C","7","2348.47",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","39","mik_Bg.avi","Male","AV_M","2","-3808.75",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","28","lor_Bv.avi","Female","VO","2","2571.89",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","29","lor_Da.avi","Female","AO","4","2427.19",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","30","lor_Db.avi","Female","AV_M","4","-3805.15",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","41","mik_Da.avi","Male","AO","4","2319.89",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","31","lor_Dd.avi","Female","AV_C","4","2482.81",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","48","mik_Gv.avi","Male","VO","7","2776.11",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","42","mik_Db.avi","Male","AV_M","2","3284.69",1,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","33","lor_Ga.avi","Female","AO","7","2411.30",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","36","lor_Gv.avi","Female","VO","4","-2887.23",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","38","mik_Bb.avi","Male","AV_C","2","2386.21",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","32","lor_Dv.avi","Female","VO","7","-2282.82",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","37","mik_Ba.avi","Male","AO","2","2470.77",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","45","mik_Ga.avi","Male","AO","7","2613.63",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","47","mik_Gg.avi","Male","AV_C","7","2499.04",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","25","lor_Ba.avi","Female","AO","2","2355.47",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","43","mik_Dd.avi","Male","AV_C","4","2302.53",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","26","lor_Bb.avi","Female","AV_C","2","2400.66",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","34","lor_Gb.avi","Female","AV_M","2","-2243.41",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","44","mik_Dv.avi","Male","VO","4","2467.32",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","40","mik_Bv.avi","Male","VO","2","2268.29",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","14","mik_Bb.avi","Male","AV_C","2","2372.29",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","9","lor_Ga.avi","Female","AO","7","2218.59",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","3","lor_Bg.avi","Female","AV_M","4","2966.50",1,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","10","lor_Gb.avi","Female","AV_M","2","-2560.81",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","6","lor_Db.avi","Female","AV_M","4","-2609.78",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","4","lor_Bv.avi","Female","VO","2","2263.10",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","13","mik_Ba.avi","Male","AO","2","2657.68",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","20","mik_Dv.avi","Male","VO","7","-2723.29",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","12","lor_Gv.avi","Female","VO","4","-2645.56",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","11","lor_Gg.avi","Female","AV_C","7","2590.86",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","16","mik_Bv.avi","Male","VO","2","2152.17",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","19","mik_Dd.avi","Male","AV_C","4","2317.08",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","7","lor_Dd.avi","Female","AV_C","4","2596.30",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","21","mik_Ga.avi","Male","AO","7","2202.32",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","1","lor_Ba.avi","Female","AO","2","2357.25",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","17","mik_Da.avi","Male","AO","4","2677.90",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","5","lor_Da.avi","Female","AO","4","2670.80",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","22","mik_Gb.avi","Male","AV_M","2","-2573.45",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","23","mik_Gg.avi","Male","AV_C","7","2043.74",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","15","mik_Bg.avi","Male","AV_M","4","2711.27",1,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","18","mik_Db.avi","Male","AV_M","2","2759.79",1,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","8","lor_Dv.avi","Female","VO","4","2398.73",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","24","mik_Gv.avi","Male","VO","4","-2349.81",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","2","lor_Bb.avi","Female","AV_C","2","2104.26",1,1,1,-1,"Correct"
"C,12,CP","C","12","CP","68","mik_Dv_4dB.avi","Male","VO","7","-2213.30",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","61","mik_Ba_4dB.avi","Male","AO","2","2358.26",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","49","lor_Ba_4dB.avi","Female","AO","2","2732.81",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","64","mik_Bv_4dB.avi","Male","VO","2","2863.21",1,-1,1,0,"Correct"
"C,12,CP","C","12","CP","51","lor_Bg_4dB.avi","Female","AV_M","4","2882.80",1,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","65","mik_Da_4dB.avi","Male","AO","4","2961.78",1,1,-1,-1,"Correct"
"C,12,CP","C","12","CP","70","mik_Gb_4dB.avi","Male","AV_M","2","-2699.05",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","56","lor_Dv_4dB.avi","Female","VO","7","-2738.37",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","63","mik_Bg_4dB.avi","Male","AV_M","7","-2857.33",0,-2,-2,-2,"Ella to fill"
"C,12,CP","C","12","CP","72","mik_Gv_4dB.avi","Male","VO","4","-2341.93",0,-1,0,1,"Incorrect"
"C,12,CP","C","12","CP","58","lor_Gb_4dB.avi","Female","AV_M","2","-2305.14",0,-2,-2,-2,"Ella to fill"
